GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
GRHL1,1.019773069,0.459536538,0.558953302,0.599127326,0.372506409,0.545573056,0.909197063,0.388575307,0.420078116,0.660746113,0.64745267,0.631150858,0.669208225,0.70017335,1.071350804,0.634593268,0.343009783,0.330902541,0.438079892,0.363787841,0.384049807,1.547795284,0.508225799,0.54181217,1.210575891,1.196481149,1.237502534,0.900876466,0.297250121,0.700528497,1.500292177,0.671021568,0.482745045,0.443712728,2.875740752,0.659559273,1.555178088,1.017494379,0.850799423,0.718262977,0.426855132,2.244521774,1.035412768,0.219958398,1.125254339,0.350044566,0.431248532,0.93402577,2.203232485,0.72900887,1.874088721,1.02219024,0.316029859,0.347779027,0.030265443,0.843421123,0.213751646,0.274052884,0.3822799,0.33433944,1.129480859,0.086376168,0.693141227,0.49241724,0.223546116,0.871291692,0.581977846,0.913492628,1.452490009,0.346417994,0.555914294,1.238053099,0.799916203,0.533363998,0.569004927,1.194150106,1.873498251,0.416623592,1.061015775,0.90912024,3.204813692,0.8230156,1.462575888,1.127897364,0.184216808,0.674822184,1.184915004,0.646992084,0.62928667,1.035201596,0.354000719,0.306728867,0.213005039,0.572889668,0.686522938,0.349478515,0.725872007,0.163241085,0.500292177,1.738897511,0.260989139,0.456280482,1.147502084,1.032594591,0.49139136,1.292369492,0.793188404,0.669480372,0.457961944,0.354000719,1.3918227,0.158595552,1.447050155,1.17466208,1.43445476,0.307311939,0.628446998,0.418891556,2.058558945,0.946281702
GRK3,3.824482748,3.077311371,2.246438491,2.694791066,3.77465003,3.304992833,2.709996369,3.09528308,2.809743695,3.259242352,2.937683367,3.317260648,2.587413,4.124452215,3.295194037,2.611691751,2.429642743,3.071762669,2.371475226,2.854075462,1.467175123,2.806592153,2.287501846,2.853616466,2.935440889,2.620257955,2.817582329,2.43306627,2.97272941,2.410015403,2.975208284,3.276213757,1.974969763,2.977939291,2.842838074,3.373160967,3.208735739,3.183264178,3.185581149,2.441350678,3.165911939,3.082344936,2.147892776,3.448729192,3.559136908,3.058143293,2.43554859,2.84733552,3.049717884,2.445885582,4.575191294,3.078865972,2.086308223,2.263965846,1.670205846,3.222016241,1.995412156,1.994362489,2.054813755,2.416110105,2.368321366,2.884871392,2.82767678,2.35131737,2.588852528,2.670455143,1.519642543,2.12977757,2.73433027,2.235635166,1.792105706,3.05166792,3.298277065,3.069616248,2.328319482,2.958193084,2.332679294,2.601435049,3.670489135,1.783498562,3.088599576,2.687822159,2.844887757,2.811183285,1.552229498,2.587653021,3.381352598,1.829281298,2.491519635,2.791626561,2.247957886,1.711098386,1.52476579,2.49873594,3.077977834,2.475344337,3.378067649,2.414595606,2.514147515,3.295120552,3.862014896,3.30287467,3.168240875,3.45638563,2.944221271,2.915520901,2.484550639,2.77865015,3.019221529,2.749405546,3.365874472,2.310456462,2.657251271,3.096464275,4.120468068,1.448055168,2.953749471,2.098587993,2.527770989,2.980756519
GUCA1B,1.87503297,2.011567199,1.921436331,2.549200927,1.764176276,1.092816327,1.876998174,1.058662839,1.41705586,2.341871921,2.293458774,2.557679659,0.980317832,1.441111603,2.303167016,2.183804079,1.577730931,2.228757134,1.727833346,1.705004722,1.499731105,1.690506493,0.366699889,2.324176946,2.346162657,1.161823203,2.327601145,2.553901105,3.017868474,2.427498905,3.736756388,1.069152202,0.857582955,1.177343788,2.781401682,1.113967146,2.844084307,3.083349545,1.645286634,1.216485907,2.872375692,2.308215235,1.733050583,0.381061828,2.093323539,0.70593368,2.178236585,0.934629724,3.257312406,1.786679994,3.177582984,2.581230716,2.125254339,0.675273972,1.878882254,0.857184806,1.332851122,0.500088176,1.138552375,1.913492628,2.056687565,0.995593056,2.411751629,1.207080717,2.353379756,2.590338533,1.240192191,1.031536353,1.830011879,0.986520157,2.200378798,1.96820137,1.811799812,2.744505579,1.448742405,2.860347064,1.802730896,3.242572021,3.852288546,2.417758019,1.810319703,2.645655551,2.54998946,2.601149757,0.778629126,1.438026647,1.674234648,1.870226609,1.171527106,2.164303583,1.475448106,1.337425664,0.409146506,1.930813018,2.609140315,1.926075348,1.903346835,1.440420721,0.958879786,1.915482658,1.160145725,0.901957773,3.223237181,1.589140262,2.520698817,2.582917234,2.203107167,1.515157346,2.275185883,1.244887059,3.154793811,2.751335171,2.741380692,0.964213778,2.733592962,1.899910328,2.044988562,0.644594661,1.147502084,2.675206213
GUCD1,5.884490472,6.149836523,5.203353877,6.020568872,6.781252163,5.21307116,5.552128033,5.354635518,4.699101831,6.212888346,5.938513989,5.973037206,5.29469426,5.983584217,6.038372527,6.045016967,6.291087797,6.153655385,5.689100637,6.082874997,4.486958877,5.562361499,6.45860183,5.795556574,6.190174321,5.034413826,6.049338889,5.165514038,5.844315345,5.859201794,5.539106066,5.148079945,5.769398854,5.21347949,5.479340519,5.982765463,5.286430235,5.772418834,5.666722512,5.210926502,5.763578888,5.548328727,5.648629376,5.678821236,5.172859502,6.000991512,5.247980664,5.856542558,5.678897274,5.838931603,5.867130447,5.921203036,5.178571241,5.952319587,5.644000452,6.166072676,5.238377987,6.584434919,4.749480635,5.559672292,6.427887712,6.041332797,5.602483604,5.698626888,5.554456854,5.640377991,4.73992909,5.444547809,6.135939073,5.417477872,5.292317951,5.731777905,6.073740986,5.680982535,5.553123926,6.365034581,6.5843823,4.873468721,6.029971827,5.198741654,5.216617828,6.011540365,5.477690278,5.393779986,4.521477953,5.839732889,5.508051449,4.769539028,5.915630844,5.927744783,6.417420485,6.089752363,5.694328633,5.914167441,6.168642036,6.637133461,5.520371958,5.374597864,5.327227468,6.743166208,6.637127664,5.854200164,5.724246435,5.363626667,5.255549829,5.357449957,6.402480025,5.62982287,5.981818412,5.661815144,6.145300431,5.655506395,5.596064493,5.309227129,6.284967495,5.662843517,5.250385593,5.862607605,5.624484041,6.425001004
GXYLT2,2.194118579,5.368241034,2.610841774,2.129348967,6.273648292,2.497944422,2.74142384,2.962771101,2.973574542,2.059112962,3.31145952,1.975300012,2.643117341,2.929166073,2.426398953,3.069031869,2.069770897,4.120625655,3.009812945,2.787453361,2.599579645,1.580579675,4.651964392,2.372172052,2.318981991,4.139616835,1.897356611,1.915826808,1.259362888,1.290483384,1.917699073,1.356481902,2.693609616,2.424760884,2.797656339,1.945757508,2.162564542,3.38211386,3.030636241,2.986465547,3.033105794,4.280718814,2.381864764,2.230203013,2.060669995,2.646439186,2.694857912,2.988321127,2.250961574,2.131852846,2.158530925,3.987693772,1.848557846,1.326767425,2.073580335,1.00028851,1.459011864,1.772181269,2.152702631,2.836590712,1.681494243,2.816804475,2.114100452,1.028286243,3.239428594,1.979586391,1.815165514,2.392921854,2.439623138,1.53116933,1.851958873,1.276853945,2.606063145,3.019790857,3.931560149,1.667074631,3.658382882,1.787223484,1.512884231,2.561961491,1.671519837,2.394596454,2.015461887,3.124625908,2.354959864,3.585539463,2.184502475,1.822159074,1.749062231,2.558047171,2.143001506,2.538091132,1.036397831,3.251491879,1.860525852,2.519516744,3.098284796,2.103866869,2.609069377,3.572950285,3.299728211,1.488977667,1.663845547,2.253656531,1.927441393,2.795351365,1.455333797,1.448319528,2.390475093,1.426962448,1.629892795,1.672923127,3.401876173,3.102523765,1.790855428,2.811779266,1.763369079,2.542802827,2.721263277,2.535754381
H1-0,8.17000014,7.732787456,7.292739425,7.470394508,7.180642191,7.87900483,7.159020602,7.458285204,7.582996241,7.847297932,7.291692877,7.098074205,7.525534903,8.483484887,8.15125405,9.031550137,8.221880947,8.00709961,9.280144616,8.081788589,6.199055878,7.037072475,7.905309377,7.785850646,7.509076642,8.022787243,7.353946924,7.4720848,7.083796287,6.791087332,7.623645959,7.957168805,7.528116498,6.91988826,7.27483378,8.437684253,7.316847184,9.092576396,9.090063711,7.503425066,8.678013788,8.489429739,8.559188161,8.445818557,7.354145337,8.470418507,8.459802491,8.181257628,8.722553458,7.559152973,8.234206701,8.362002971,7.436615776,7.605158719,7.819094619,7.796686648,5.513241221,7.775949311,7.410906667,8.657614283,8.121215934,8.808121794,7.667908442,8.469219325,9.044199288,8.441553196,6.31683904,6.537808561,8.673791366,7.146298821,7.826134686,8.966813425,8.030662171,8.008491931,7.376189652,7.948630631,6.534872455,7.418905045,7.761907541,8.634575118,9.136760467,7.491610222,8.619523791,7.551205297,7.179174621,8.953682841,8.225630662,5.82841833,8.319735788,7.103896235,7.713466939,7.543733271,7.461439338,8.075874332,8.516775546,8.687034436,7.317811448,7.418293693,7.984892918,8.246098308,8.988644643,9.005942244,7.850681302,7.725463059,7.788470386,7.157703649,8.098653256,7.661004891,8.443063715,7.466528425,7.824335718,8.361717047,7.622685148,8.334993224,9.569045384,8.37878167,8.062395905,7.738445626,7.375935188,8.585381347
HADH,4.431602904,3.91884416,4.392255592,4.19294373,4.326630821,4.025206019,4.449838662,4.264191104,3.986392731,4.143091329,4.612488151,4.522218998,4.139927836,3.840070405,4.430787051,4.116281573,4.268292153,4.305306641,3.924698508,4.29870963,5.186758046,4.288904822,4.316464375,3.962076993,4.40128231,4.415522073,3.955089574,4.057406947,4.268037583,4.952468696,4.365888466,4.096548609,4.343720491,4.016469577,4.373355885,4.092723319,4.508022917,4.324335386,3.935478606,4.28028082,4.330967058,5.181826103,4.845274258,4.173767068,4.408895243,4.050101135,4.258307857,5.151473257,4.557189496,4.598323515,4.756671066,4.172951484,4.823229652,4.969910258,4.876320481,4.345318305,5.333727841,4.457666517,4.851284306,3.801572569,4.555699606,3.666370307,4.511518642,4.853686323,4.550026412,4.477774454,5.060488428,4.262929205,4.479146471,4.596487957,4.450016891,3.753165928,4.578039012,3.810124298,3.939480485,4.668090752,5.247722484,3.960567311,4.188361359,4.084251395,4.648747282,3.840815682,4.126402998,3.894827462,4.509613508,4.507065181,4.548757188,3.739005565,3.90608246,4.013846332,4.678049363,4.59891302,4.67857338,4.39454158,4.37592216,4.60250439,4.90278269,4.847956831,4.911082742,4.515851195,3.93413903,5.38933621,4.376714071,3.886959779,4.174230625,4.223430273,4.41989615,4.662706823,4.349202484,4.49818703,4.25903139,4.156631222,4.421714776,4.341544619,4.535424694,4.495221861,4.51484185,4.079395179,4.691115365,4.722597173
HAUS3,2.193708673,2.250082353,2.205361231,2.944727286,2.744268755,1.605683963,2.388685507,1.950132431,2.104068226,2.939884763,2.639949859,2.635406153,1.747817029,2.326249701,2.58695685,1.939377047,2.559907798,2.304160547,2.217230716,2.492006976,2.07819992,2.139469495,2.26477661,1.984990296,2.702258586,2.154356373,2.229987761,2.493109297,2.247228776,2.474046599,2.668414171,1.911959965,2.188970547,2.329152306,2.726831217,2.553213031,2.824136472,3.363507527,2.681741598,2.583831947,2.955647583,3.018260278,2.909561916,1.999134123,2.51060753,2.29130886,2.760412583,2.742825446,2.538985057,2.751613682,2.823586335,2.654275131,2.822261068,2.370192185,2.04082231,2.661590001,2.032841401,2.528196219,1.471031344,1.955163988,2.201194713,2.121778004,2.480342684,1.978854578,2.676222267,2.715212486,2.339564998,1.846834267,2.846994687,2.200316016,2.380452407,2.250264305,2.404739666,2.308419127,2.367762441,3.588180927,2.414649723,2.36056093,3.279783276,2.324032894,3.203091501,2.228634014,2.898672727,2.514904955,2.23434803,2.233213173,2.624381684,2.827920619,1.780604068,2.134155212,2.695837958,1.881664619,1.76532257,2.575094458,2.452410935,2.87383288,2.844927918,2.661498793,2.445726703,2.839778232,1.957134553,2.397118409,2.654481369,2.01678155,2.389566812,2.829869851,2.372367103,1.889317778,2.421559945,2.356059275,2.708540416,2.210295342,2.62121965,2.812087435,2.886589165,2.548288648,2.513465479,1.672244287,2.758495069,3.201210399
HDAC4,3.351373913,2.550777563,2.060427901,3.357298631,2.539282909,2.941650976,2.450934088,2.265766926,2.490929476,3.238679876,2.61572232,3.304525644,2.858557958,3.50440429,3.411087227,3.337354298,3.452318676,3.1545022,2.846934532,3.147290415,2.056271373,2.311677484,2.931720873,2.844325389,3.155846359,2.794790139,2.738335504,2.56720469,2.55875743,2.744634739,3.184534212,2.728377689,2.441961466,2.97379493,3.865602139,3.345609272,3.335940529,3.637668203,2.752149128,2.696995337,3.518862415,3.532666057,3.560274743,2.49676911,2.857344079,2.039594649,2.661658403,2.950057757,4.014792678,2.556135083,3.567752297,3.667903476,3.515359227,3.041260508,2.717934098,2.833558055,2.006657082,2.974896364,1.99566541,2.479541007,2.896155576,3.404848639,3.39559754,2.3934162,2.895942385,2.633547458,2.349648353,2.583278374,3.420239844,2.31802755,2.734937182,3.291102535,3.49610438,3.549053029,2.291367804,3.758356483,3.172263477,3.174757941,3.380064459,2.446203286,4.41072778,2.95910243,2.988430205,3.474617748,2.613413781,2.790146456,3.309176187,2.299508434,3.141874165,2.780583072,3.143001506,2.475837172,1.981633493,3.349605895,3.089989587,3.019239324,3.461659517,2.721897578,2.257644299,3.436348429,2.97254562,2.784524922,3.660917211,2.990555569,2.852757951,3.209078996,2.909389102,2.568640195,3.112183005,1.837055156,3.453596593,3.168401352,3.351402184,3.405720127,3.693063147,2.93479954,3.607448684,3.621805735,4.073914468,3.729726775
HIC2,2.169828819,1.753946772,0.886823248,2.70763522,2.534385375,1.07121349,1.418675713,1.236339539,0.999567127,2.748804691,2.218533207,2.679356234,1.398788148,2.31095081,2.324695414,1.498710414,2.462811432,2.10353121,2.004609253,2.543248402,0.620117165,1.566181934,2.081032783,2.025028794,2.522557993,1.090040415,2.450696596,2.160855665,3.259362888,1.761668239,2.473864823,1.412239566,1.63501138,1.453912604,2.315160433,2.697329024,1.602076748,2.888519218,1.902922541,1.715498057,2.680571912,2.207080717,2.140647793,1.190045887,1.480161699,1.264116022,1.82659933,1.990446652,2.037171338,1.974419179,3.152816184,2.316145742,1.504213584,1.905543451,0.822444639,2.187894405,0.655901322,1.706729455,0.398678716,1.348968878,2.260658014,2.015568932,2.228787913,1.173894961,4.605358023,1.236523232,1.158272389,0.673827752,2.564036662,0.956651456,1.830377031,2.287028957,2.233612008,2.10017032,1.410395381,3.694100147,2.411426246,1.187070931,3.18718181,1.577440913,2.576909062,2.749791677,2.380092173,1.865443775,0.675544977,1.958991112,2.013605182,1.760689347,2.434267926,1.833375893,2.440287821,1.161242758,0.636264989,2.010457613,2.151469198,2.183867583,1.878215257,1.250719083,0.949871056,2.842838074,2.537842721,1.438665455,2.068292462,1.574731263,2.21685836,2.003170443,2.45438649,1.680774425,2.247623756,1.014141015,3.07057824,2.17255152,2.008415176,2.090480855,3.126873767,2.321033347,1.688627983,1.855750557,1.543000877,2.970430353
HIGD1A,6.447073305,6.178308303,6.377779686,5.995896013,5.825292097,7.074003343,7.51737019,6.114516951,7.255047459,6.246466995,6.574552658,6.050029283,6.218916753,5.62308843,6.414632812,6.931798865,6.422973,6.785326911,6.846786639,6.50703663,7.697956563,6.851311795,6.853172298,6.097678211,5.983237615,6.879177645,6.350788939,6.441367278,6.576629459,5.982966203,6.541949974,7.121015401,6.40576607,6.774273131,5.541663512,6.055067642,7.31224222,6.688392998,7.021328698,7.021447524,6.840552613,5.952491993,6.263614748,6.705148528,7.17269452,7.209402675,7.135146974,6.606855256,6.286740715,6.587409999,6.319386715,5.80400708,7.252300219,6.778032435,7.532602166,5.583504041,6.738373338,6.861647742,7.657756462,7.03228712,6.554516715,5.773086444,7.28293736,7.141325492,4.770765629,6.748011663,7.776787,6.843627145,7.485534703,7.398429043,5.945366578,6.621859936,5.978840853,6.141710709,6.786102311,5.384087808,5.985794131,6.559534641,6.452914959,5.095565811,5.68250588,6.047418421,6.176512274,6.057896442,8.655058394,6.45804892,6.746080272,6.373930042,6.336426222,6.158617766,6.854273733,7.089165489,7.760187674,6.966003558,6.369253588,6.693750382,6.695235253,7.017151374,7.414442547,6.584798685,5.037101036,7.70984891,5.892949537,7.142618676,6.677736552,5.500731956,6.368162444,6.573686568,6.460867042,7.76147145,5.927775592,6.810710435,6.277473392,6.735802403,5.909756306,6.656576454,6.959814196,6.771625479,6.030627413,6.574219608
HINFP,3.139387633,2.965599608,3.28850622,3.780131589,2.602789413,2.727354154,3.663310459,2.946824417,2.753861221,3.503348735,3.537991773,3.683415747,2.995086479,2.710040466,3.756820487,2.737210831,3.44143036,3.131408395,3.252854626,3.592409196,3.407311958,3.209827638,2.761966031,3.249202596,3.676865398,3.122573333,3.360603067,3.464393815,3.778492461,3.556208672,3.602076748,3.257463276,3.097442248,3.109276971,3.719840555,3.314928498,3.640169726,3.982272617,2.872454497,3.43086063,3.732855277,3.767570056,3.689567544,2.715476092,3.649489002,2.801779482,3.673273737,3.484782623,3.817899492,3.421640728,4.088039804,3.198305554,3.588648682,3.589415952,3.077670274,3.520837082,3.617709884,3.675465939,2.913454331,2.930850857,3.590877431,3.134450964,3.697762701,3.261801577,3.800610038,3.330443668,3.801169005,2.79900439,3.517477278,3.225645121,3.473358325,2.991444749,3.029134804,2.753390598,2.784776164,3.531942833,3.293473488,2.814652957,4.05719897,3.477444198,4.16711703,3.514261156,3.39559754,3.094996072,3.055386566,3.114450319,3.205924198,3.540746453,3.491506808,3.125915549,3.588828548,3.549582927,3.101263468,3.267236142,3.262718782,3.741046251,3.639683658,3.563829279,3.441390519,3.246392885,2.430124667,3.374037888,3.795164314,3.193629832,3.232936991,3.58748501,3.312302131,2.905235356,3.465856955,3.035571127,3.956214671,3.060410606,3.29172142,3.130420237,3.889308042,4.041532123,3.260612855,3.161694235,3.478259986,3.77908108
HIVEP2,4.019808645,3.891963497,3.238160129,3.650190123,3.128392393,3.493634526,2.911058766,2.64240122,2.328434383,4.448755617,3.93303436,4.063796283,3.623164536,4.518132236,3.609234893,2.315537249,3.674347654,3.703078545,3.826802684,4.257795134,1.931985556,2.16616911,3.026020971,3.510810049,3.937532721,3.153967428,2.90303827,2.864513036,2.691221473,2.454702328,3.446904635,3.015087168,2.126675567,3.769697699,4.021168768,2.515964702,3.334410955,4.50905605,3.621207926,3.882026716,4.075583972,4.613048316,3.137028012,2.774502445,3.647533258,3.265901916,3.868005156,2.878823414,4.488045774,2.507820006,3.906698223,3.588108951,3.725010355,2.713079899,2.150202208,2.845429833,2.373314119,2.843541725,2.049944363,3.660141403,2.71990625,4.512745203,3.213269506,1.761923493,3.421627265,4.051180658,2.342355622,2.381504883,3.175780064,3.622520436,2.235359447,3.149015427,3.15765818,4.340384235,3.716442237,4.038550314,3.534348021,4.074702372,3.545684249,3.012461406,3.884158306,3.600198378,3.387748531,3.800454731,2.187957729,2.93512025,3.593592806,3.330716141,3.241916434,3.61987075,2.943452539,1.893672852,2.185612862,3.412076939,3.161404016,3.091767525,4.03483197,2.972416953,2.393251437,3.894972936,3.775366656,3.14185782,4.058238557,3.676673617,2.883659913,3.296207759,3.89677559,3.105074594,4.056860943,2.889123048,2.188274311,2.264926702,3.64171942,3.32502656,3.384105081,3.292781749,4.657228401,2.757001905,3.025826133,3.279515868
HK2,6.684691122,5.305569311,5.109059618,5.418156208,4.773743199,5.002626019,4.837907931,4.979604681,3.851878941,5.142781009,4.693514835,5.719216303,4.83161887,6.691640242,6.471351689,4.694557082,6.284084696,6.161917906,7.106535722,5.888823599,3.733007184,4.36006222,5.809923722,6.052646297,6.085792167,5.116239979,5.721249604,3.787338427,3.389084915,5.36273638,5.213296728,3.743277982,3.867174936,4.83248499,4.623913671,5.030234539,5.399078786,6.574921951,4.574688884,6.266421137,4.875770235,6.242764448,5.674463476,5.646897069,3.978900328,5.60675016,6.283497715,4.950356428,5.741990037,4.02849843,7.244821429,5.966100489,4.999278472,3.737773277,4.510898642,4.159976256,2.828286301,5.371858522,3.891885751,6.232795044,3.859601872,7.656748048,4.060652704,4.025241461,5.442674831,6.411455059,4.248944634,5.553808972,5.043204499,4.837231808,4.235795977,5.426952387,6.170690228,6.291629341,6.207445844,6.863494972,4.340996579,4.893051503,5.271463028,5.33867756,5.022456592,6.209188197,5.555862159,6.320376364,3.209188197,5.489057974,6.159386994,2.060393312,4.705740197,5.442893747,4.559393917,5.253335066,2.860843644,4.114750138,5.488065061,4.132675541,4.378671143,3.969472865,4.967993955,5.577528529,4.317984151,4.849078522,4.250256724,4.875848855,5.125832915,6.196949266,6.748532346,4.349103383,4.127435184,5.023175496,6.455636277,4.149113007,6.647282846,5.518229824,6.048395323,6.089828618,4.879426413,5.792709618,5.284040264,5.661322063
HNRNPA1,8.245855474,8.069792375,8.083327737,8.816197764,8.002035243,7.179692172,7.45079638,7.127116318,7.144004549,8.660357502,8.173564214,8.40833059,7.957758507,7.479552324,9.075352925,7.338717666,8.09346616,8.27630031,7.77952173,8.507569102,7.421889781,8.463008099,7.971876887,8.101910558,8.079649578,7.115587843,8.535334872,7.588147189,8.323959512,7.782679831,8.678325834,7.274562657,7.377828262,7.76229167,7.743447646,8.138527801,8.397031105,8.782700469,7.766372539,8.026575451,9.025858239,8.06862191,9.025534103,7.683426275,7.827968874,7.737757732,8.088221118,8.467574577,8.140176385,8.578946636,8.755751191,8.011515207,8.399703459,8.684306453,8.215958587,8.282385128,8.280904364,8.475331366,6.287021567,7.465818599,8.215419424,8.197474242,8.487399925,7.804591835,9.565968197,8.53117089,7.459611125,7.681389527,8.660039048,8.350844177,8.722314028,8.033688389,7.834693521,8.071631829,7.901491438,8.927506876,8.241179019,8.330947793,8.348517045,7.87871676,9.359697517,8.072260719,7.87983256,8.374707399,6.711616044,8.0007544,7.951514945,8.118691953,8.16627759,8.240271868,9.06014036,8.177938217,7.497527743,8.819883371,8.655519275,8.510372145,8.656281481,9.021495829,7.80083391,8.650927514,9.018131173,7.666085497,8.326173285,7.318362038,7.689057293,8.058164944,7.867825439,8.077576285,8.333268077,8.698483819,7.636765983,7.635430097,8.119921565,7.527113354,9.088811555,8.77766135,8.094070294,8.33627937,8.161545606,8.60471037
