GeneSymbol,TCGA-02-0047,TCGA-02-0055,TCGA-02-2486,TCGA-06-0125,TCGA-06-0130,TCGA-06-0132,TCGA-06-0138,TCGA-06-0139,TCGA-06-0141,TCGA-06-0152,TCGA-06-0157,TCGA-06-0158,TCGA-06-0168,TCGA-06-0171,TCGA-06-0174,TCGA-06-0184,TCGA-06-0187,TCGA-06-0190,TCGA-06-0210,TCGA-06-0211,TCGA-06-0219,TCGA-06-0238,TCGA-06-0644,TCGA-06-0645,TCGA-06-0646,TCGA-06-0649,TCGA-06-0686,TCGA-06-0743,TCGA-06-0744,TCGA-06-0745,TCGA-06-0747,TCGA-06-0749,TCGA-06-0750,TCGA-06-0882,TCGA-06-1804,TCGA-06-2557,TCGA-06-2558,TCGA-06-2559,TCGA-06-2561,TCGA-06-2562,TCGA-06-2565,TCGA-06-2567,TCGA-06-5408,TCGA-06-5410,TCGA-06-5411,TCGA-06-5412,TCGA-06-5418,TCGA-06-5856,TCGA-08-0386,TCGA-12-0616,TCGA-12-0618,TCGA-12-0619,TCGA-12-0821,TCGA-12-3650,TCGA-12-3652,TCGA-12-3653,TCGA-12-5295,TCGA-12-5299,TCGA-14-0736,TCGA-14-0781,TCGA-14-0787,TCGA-14-0789,TCGA-14-0790,TCGA-14-0817,TCGA-14-0871,TCGA-14-1034,TCGA-14-1402,TCGA-14-1823,TCGA-14-1825,TCGA-14-2554,TCGA-15-0742,TCGA-16-0846,TCGA-16-1045,TCGA-19-0957,TCGA-19-1389,TCGA-19-1390,TCGA-19-1787,TCGA-19-2620,TCGA-19-2624,TCGA-19-2625,TCGA-19-5960,TCGA-26-5135,TCGA-26-5136,TCGA-27-1830,TCGA-27-1831,TCGA-27-1832,TCGA-27-1834,TCGA-27-1835,TCGA-27-1837,TCGA-27-2519,TCGA-27-2523,TCGA-27-2524,TCGA-27-2526,TCGA-27-2528,TCGA-28-1747,TCGA-28-5204,TCGA-28-5207,TCGA-28-5208,TCGA-28-5213,TCGA-28-5215,TCGA-28-5218,TCGA-28-5220,TCGA-32-1970,TCGA-32-1980,TCGA-32-1982,TCGA-32-2615,TCGA-32-2616,TCGA-32-2632,TCGA-32-2638,TCGA-32-5222,TCGA-41-2571,TCGA-41-2572,TCGA-41-3915,TCGA-41-4097,TCGA-41-5651,TCGA-76-4925,TCGA-76-4926,TCGA-76-4928,TCGA-76-4929,TCGA-76-4931
BTD,3.017815038,2.761668239,2.542381881,2.904811618,2.332965663,2.675635301,2.604925298,2.598579593,2.148022983,2.57799673,3.014355293,3.3162761,2.715585914,2.820587455,2.95882412,2.285283839,2.342583189,2.436828119,2.363731783,2.978360395,2.706574755,3.083519749,2.537519723,2.180561638,3.017654718,3.84765623,3.109243534,2.910713477,1.920331416,2.984880959,3.064003312,2.82075082,2.725021265,2.671383963,3.498850802,3.029417547,3.035043196,2.681404286,2.340191935,2.409010693,3.154891001,3.358466594,2.643602253,2.386976447,2.407107975,2.68468411,2.390502608,2.904156504,2.981651758,2.813360504,2.984498211,2.578141691,3.114466977,2.371586741,2.366392161,2.8512993,2.249809382,2.291367804,2.799543258,2.259091668,2.450802153,2.713189903,3.130321384,2.692784257,2.550334308,3.128326399,2.674505848,2.563182541,4.391946396,2.931077868,2.426479465,2.664869631,3.100944018,2.94071177,2.884578385,3.045425496,2.058074005,2.752598749,2.330185488,1.842053602,3.142315403,2.37490037,2.184312037,3.356002915,2.439942224,2.85698569,3.566230653,2.637610246,2.679806604,3.397761898,2.726526083,2.145155708,2.54490572,2.68800127,3.153708072,2.70763522,3.843089417,3.046333895,3.077037862,3.625165265,1.981852653,3.798828178,2.913262832,2.716200761,2.534161233,2.400975044,2.384961567,3.040401515,2.886803743,2.663071313,2.730965952,1.921664828,3.606975145,2.838306392,3.424734015,2.295664258,3.332478803,2.395391894,3.640111869,2.441536597
BTN3A1,5.010838011,5.20116334,5.129254163,4.508251157,5.773046871,4.550395879,4.67104422,5.193243447,4.204336382,5.400165595,4.89265331,5.027158476,4.415089345,5.292877435,4.397878243,4.623427948,5.423473965,4.628231171,4.719024593,4.901692349,4.855366853,4.28108247,4.617686378,4.809455605,4.828971704,4.832130501,4.206502573,3.854025578,3.795143529,5.036789031,4.45030069,4.015916772,5.129336602,4.493852248,4.937810462,5.811802381,5.116581012,4.937330266,4.120003501,4.447195661,5.576854657,5.556346641,5.700331512,4.679018363,4.498442363,4.816891493,4.979124477,4.5892901,4.235489654,4.585851888,4.516740096,4.91403346,4.739146022,4.183685,5.61017738,7.80490606,4.276511554,5.106201731,4.717204814,4.586308388,4.829641561,5.507930976,5.682724975,5.016536434,4.923966825,4.643446406,5.281794674,4.512511351,4.146182718,3.782114963,4.430479314,5.663077007,5.783495943,4.745554669,3.763634654,5.080887862,3.854783626,4.033942719,4.006163354,3.405529534,4.479812593,4.298687638,5.34006372,5.57416813,5.588738618,3.660289751,5.266063138,3.899136952,5.397645543,4.648321627,4.808822633,3.691254979,5.095194451,4.220902585,5.662698279,5.392386121,4.841907723,4.906900214,5.45136609,4.705988957,4.208681122,4.628347838,5.7893041,4.344082817,5.280522104,5.940401698,4.918767849,4.829403087,6.385896904,5.015323609,3.817275332,5.266921436,4.962063107,4.495637607,4.472006793,4.370896604,4.604433138,4.534248403,5.570049979,5.016973158
BTN3A2,5.087895585,5.530167526,5.856654599,4.405270832,6.10586452,4.098899545,4.739216245,5.017342933,4.408446935,5.945141805,4.4671686,5.016300191,5.204344208,5.541889589,4.239138321,5.133785436,5.866737396,4.074839355,5.094611899,5.122656155,4.327162783,4.41731921,5.235933801,5.320759038,4.564579376,5.339835754,4.309743722,4.059865738,3.98540024,5.638027485,4.719440846,4.058758069,5.804053559,4.984438967,5.134615244,5.640759731,4.861245749,4.985536862,4.493160547,5.016567633,5.24182112,5.799108034,5.497682615,4.846869361,4.093441862,4.944544579,4.024922449,4.759171816,4.933865302,4.817694879,3.882016931,6.039370926,5.310001949,4.16448059,5.277173933,7.040787249,4.456241049,5.86100996,4.376366795,5.430984369,5.065253477,6.506917659,5.920005018,4.697940583,4.627741063,4.373585575,4.860779098,5.434388036,4.156056776,3.907717504,3.730542143,6.380751956,6.329828622,5.163273294,1.862669589,4.835262182,4.970766244,4.109093059,3.798154227,3.981158532,4.736913296,5.012465876,6.364628458,4.990419421,5.228964876,3.253550644,5.743256436,4.407441132,6.126712732,6.260612855,4.788805756,3.646715661,5.636143159,4.834660658,5.134919114,5.735787513,5.185589077,5.1328318,5.270824179,5.507429957,4.523812838,5.055191315,6.192476284,3.980783933,5.390137995,6.343123519,5.650460137,5.042302883,6.557376391,4.823830866,3.23385739,2.519466422,4.125618042,4.990283261,4.118176969,4.772582466,5.235179436,5.30537961,5.949724012,4.947460444
BZW1,6.183196676,6.358535165,6.02628883,6.268544807,6.052048478,5.462395933,6.031889185,5.60614904,5.465785139,6.244546509,6.260142362,6.119789833,5.2235577,5.547980316,6.603761336,5.625036646,6.070073704,6.39937962,6.471267138,6.328525938,6.116847127,5.935292367,6.40115429,5.927377388,5.913540497,5.513414945,5.775034734,5.213883818,5.496430392,5.795733186,5.661102545,4.970218655,5.292557231,5.972975192,5.855635955,5.925695661,6.616689982,6.657795755,5.842400633,6.856995646,6.443623226,6.3248376,6.456829143,5.727463075,6.23645435,6.36726971,6.893421675,5.901296534,6.469448088,6.056277877,6.287765931,5.943011739,6.808699094,6.332500285,6.147768662,6.331880742,6.761318521,6.665321703,5.534905128,6.353783765,6.382518549,6.200496507,6.557255372,6.004281151,5.597641413,6.400891388,6.634189559,6.76656071,6.515759752,6.778008772,5.802997076,5.928133408,5.889831252,5.506154426,6.075757233,5.507667804,5.399003567,5.826207793,6.001944074,5.301872938,6.456218046,5.733131953,5.775840699,6.238800232,6.763083531,5.459920085,6.270093452,5.556870802,6.048375705,5.982619452,6.866270045,6.391638853,6.317944368,6.452328562,6.075425666,6.642493642,6.132223117,6.743295488,6.417677018,6.104338757,6.205427704,6.369682837,5.965897388,5.218316207,5.74573482,5.739362083,6.094263521,5.535213157,6.038144224,6.793768458,5.750295638,5.803637774,6.134806197,5.685931741,6.110601278,6.594146916,6.518207789,6.328904663,6.120926266,6.354013065
C11orf24,5.461194564,6.223727584,5.229449491,5.670050013,6.356510073,5.041676672,5.097758261,5.281453453,4.803490542,5.621175684,5.257746115,5.331070996,5.20381194,5.364057592,5.513459163,5.056319068,5.773693095,5.249627373,5.464325194,5.665489417,4.985058628,4.7826759,6.711215426,5.620841499,5.438705371,4.895845469,5.614624458,4.934294749,5.120244099,5.317072478,5.390096712,4.966222797,5.49705025,5.159685691,6.04537744,5.320372753,5.294808195,5.570028721,5.339707507,5.687875335,5.111457045,5.355086762,5.261113291,5.614315257,5.141968143,5.501111078,5.801569983,5.149369125,5.907878503,5.393134718,6.383237717,5.464165065,5.302139891,4.883073348,5.19092691,5.64027097,5.296075575,5.422764493,4.551085298,5.595906408,5.651330155,5.452107777,5.308841383,4.789442353,5.341950177,5.482748272,4.6615672,4.222039433,6.048336466,4.841937906,5.440108387,4.925144938,4.683499965,5.293995752,5.948740999,5.83549969,5.256304944,4.852623137,5.753371877,5.339226481,4.414940565,5.724756669,5.212024529,5.159596896,4.137331374,4.972283679,5.249543945,5.320141654,5.380067923,5.180080213,5.91732195,5.635644125,4.995945746,5.14011195,5.254253887,5.583907144,4.772556075,5.292652931,5.137101808,6.086577858,6.06769249,5.145852687,5.279252126,4.955624337,5.010318854,5.161855443,5.748498803,4.772719692,5.390031345,4.729411376,6.156519991,5.300771693,5.446355494,5.67099042,5.419360229,5.859666471,4.987238996,6.107152199,5.689774389,5.403513151
C14orf28,1.807313702,1.644594661,1.864849756,2.323514187,1.933988014,1.947666157,1.68961227,2.279530726,1.694523653,2.078985488,2.271126827,2.407053575,1.580193734,2.205548911,2.055508042,1.633617203,1.45964145,2.257704635,2.322966462,1.881273061,1.799833335,1.843059259,1.458329503,1.989429697,1.742825446,1.635800817,1.656999681,2.121048566,2.14182513,1.568226722,2.229034117,1.658691349,1.898672727,2.145188323,2.522608208,1.955796349,2.5383395,2.595360434,1.68108939,2.322072357,2.584553679,2.232722147,1.673420741,2.041102772,2.102355789,1.969417606,2.405965139,1.692962753,1.415758667,1.472851649,2.259423152,1.861598119,1.689791159,1.895729162,2.053771696,1.035764654,1.372172052,1.902150778,1.778587076,2.113967146,2.723056097,2.081578239,1.958397273,1.978342089,1.2465297,1.796971461,1.970632817,2.349818172,1.742825446,1.751035177,2.136847604,2.152605293,2.323168279,2.115133149,1.564914659,1.751934973,1.569004927,2.15610533,2.311561241,1.040120917,1.887642241,1.781569545,1.750692249,2.444322517,2.532441647,1.822730148,1.736778032,2.044848715,1.575699579,1.012711685,2.063848043,1.840120773,1.968385714,2.080350674,1.865206197,2.412862802,1.93402577,2.347297141,1.60250439,1.865760485,1.845389686,1.76141294,1.909004998,2.215026208,1.996750279,1.800661803,2.08007774,1.881468854,2.151144434,1.427820684,2.176163174,1.765407444,2.568761783,1.849438881,2.741596419,2.044009349,2.168353211,1.861359906,1.855670834,2.037557935
C15orf40,2.013104892,2.55326219,2.797033736,2.394431825,2.906313402,2.024142346,3.054501216,2.592827755,2.164882798,2.689835877,2.564378169,2.534758869,2.149259365,2.116897018,2.519114115,2.414568547,2.621289993,2.313129735,2.634941703,2.327572404,3.019648546,2.571312754,2.33908036,2.215771771,2.081987195,2.04393938,2.414947328,2.860545716,2.863779904,2.505662316,3.000757216,2.682730592,2.889084099,2.475759367,3.12541967,2.67323981,2.20451637,2.748697369,2.634082078,2.881684194,3.171575142,3.181023017,2.914220072,2.184375519,2.424062125,2.510404982,3.133284034,2.873084778,2.658508562,2.838871111,2.400346651,2.238603454,2.668504942,2.275305094,1.969270238,2.552426259,2.192509819,2.849739111,2.470901235,2.463360886,2.940260734,2.289450876,2.518560317,2.613555226,2.741984646,2.445488353,3.107754814,2.966319714,2.652234073,3.070904484,2.778629126,2.372144185,2.356538243,2.221846155,2.036151628,2.667687795,2.448187354,2.557949177,3.058039361,2.718613699,3.341573083,2.326738667,2.967353084,2.564183032,3.135863165,2.690528841,2.418513809,2.504264441,2.496922466,2.089023502,2.670500465,1.910579176,2.427927928,2.410015403,2.726722248,2.962493498,3.055855061,2.404930363,3.285476201,2.544707931,2.126080805,3.542505701,2.804838317,2.524113838,2.628820246,3.337967929,1.624709202,2.427820684,2.361740291,2.703588014,3.046962452,2.379815009,2.337539842,2.394815929,2.205142241,2.843722608,3.012532919,2.572889668,3.004968732,2.985208947
C17orf75,3.3844505,3.447486628,3.762433865,4.151761422,3.381670993,3.375943005,4.103002389,3.303634645,3.054101763,3.838669451,4.211954467,4.10691778,3.071041828,3.076541993,3.889385927,3.098385868,3.27609462,3.591164761,3.855182439,3.71445435,4.38619705,3.720978845,3.294267843,3.155295891,3.64332518,4.028410023,3.805075725,4.080563868,4.037882949,3.448147699,4.519233657,3.600674146,3.47844121,3.228372348,3.937824583,3.882760416,4.403097262,4.013355059,3.707447486,3.935091955,4.699396161,4.302925835,3.966531984,3.043624477,4.629723805,3.44285063,3.985272714,4.630341397,3.621876049,3.960539511,4.296640945,2.68961227,4.126708602,4.410761694,4.161444328,3.61223453,3.506703487,3.678500142,4.39273643,3.176338732,3.853157324,3.084506533,4.168425423,4.281891091,3.76681775,2.604189961,4.83196842,3.667426665,4.15681726,3.97331738,3.876222238,3.262177551,3.723973509,3.32803219,3.218037159,3.864612079,2.993764924,3.654378254,4.416008737,3.618673278,4.464890404,3.13450025,4.073725992,3.743741146,5.01423923,3.633896146,3.911461499,3.799574341,3.114450319,3.2770772,3.913214953,3.426358695,3.22084069,3.81272411,3.731889207,3.755891696,4.428852573,4.092105932,4.187490644,3.535393587,2.867935989,4.181237747,3.767241633,3.670919628,4.255213676,3.866670641,3.269422203,3.70701671,3.954968644,4.244673987,3.942195435,3.846011836,4.1164313,3.117312711,3.966033561,3.572186335,3.996840648,3.382183046,4.156299528,3.967721965
C18orf32,2.432825818,1.802606834,2.252476214,2.698618554,1.838830781,1.876998174,2.702768345,2.206799487,1.767781902,2.279530726,2.872296883,2.931342669,1.938850337,1.816886374,2.8667102,1.921626748,2.396214302,2.083996212,2.443871828,2.369131421,2.218595202,2.100540401,1.544979883,2.080794082,2.5958378,2.206893236,2.416812725,2.628703616,2.835924074,2.670092514,3.371182458,2.183518274,2.267326045,2.375289709,2.878607646,2.662342242,2.212071235,2.306962124,2.356566413,2.113900489,3.390158636,2.510202406,2.318287915,1.644917623,2.861955364,1.582315132,2.869377924,2.897685753,2.802131164,2.787327978,3.390667686,2.254775427,2.487563524,2.667210912,2.41118216,3.021621858,2.451066011,2.376095862,2.11179921,1.826517981,2.537519723,2.373453333,2.424545918,2.539282909,2.187831077,2.53216732,2.554048507,2.084268405,2.549545963,2.409390936,2.510734107,1.896078055,2.478195258,2.240955385,1.367315146,2.787557838,2.158013807,2.177854025,2.254049755,1.452542723,2.590290621,2.291633025,2.04722427,2.514071749,2.065951374,2.378927725,2.336254819,2.136946011,2.060773738,1.56627937,2.269601732,1.952892642,1.58870864,2.39473363,2.109527722,2.484937258,2.511468039,2.146166421,1.413160776,2.165590411,1.856587375,2.840281941,2.839274346,1.890252115,2.624288094,2.585491392,2.263094517,2.523637225,2.67158777,2.34726879,3.206361909,2.258247546,2.816333464,2.668527634,2.963954942,2.058974478,2.095384363,1.544782105,2.459510309,2.731291874
C1QBP,7.107444122,7.149752199,7.656692997,7.519177033,6.911525015,7.263512407,7.71860685,7.108133413,7.399118103,7.237819899,7.397173185,7.039370926,7.090106066,6.307996748,7.788061182,7.361229704,7.11149356,7.045024614,7.178582196,7.600830223,8.464576789,7.848841988,7.518728681,7.123692059,7.372404543,7.074314897,7.614238683,7.061129215,7.43039317,7.850895663,7.36781747,7.281986575,7.308917812,7.528923667,6.813937635,7.275975474,7.791810165,7.535410696,6.67205189,7.358400658,7.458145736,7.383841644,7.801185823,7.224503394,7.856187706,7.630012242,7.744278848,8.009830297,7.217032914,8.380819908,7.748942185,6.354727189,8.199491751,8.011921036,8.402072368,7.553583987,8.629536946,7.660557168,7.817616863,6.9826628,7.755999819,6.800182903,7.581499637,8.048489599,7.458292588,6.860695929,8.369694613,7.379072466,8.03843673,7.603171583,7.555932695,6.722474222,7.194758824,6.449303845,7.031898005,7.374956865,7.12882025,6.723819282,7.48316279,7.111619792,7.377541119,7.387114349,7.098534306,7.296897858,8.390754945,7.43459487,7.38097701,6.416838053,7.177468375,7.229387962,7.956239069,7.991866464,7.941434426,7.68956964,7.461340287,7.891478731,7.849907337,8.0827127,7.916908314,6.86252826,7.307814649,8.538762791,7.021098793,7.220683039,7.453054934,7.212329064,6.558511022,7.451873775,7.062832995,8.382276441,7.64703527,7.820413222,6.66946053,7.366187556,6.799021233,6.881981459,7.401441039,7.566024347,7.715336744,7.755734837
C1orf174,4.182271185,4.554625686,4.52994585,4.684599961,5.079962581,3.747451852,4.821587775,4.73434653,3.655969994,4.522357116,4.641048861,4.829961156,4.426875255,3.868005156,4.582158545,3.515346611,4.766213502,4.591200673,4.437241058,4.612352499,5.178718624,4.237464293,4.836196827,4.333817272,4.518484782,4.699496109,4.273083165,3.839365059,5.012479284,3.922226397,3.803061675,4.34008509,4.471350063,3.974171348,4.87796996,4.795330583,4.872439721,5.132465799,4.10233899,3.532690989,4.883195569,4.749893556,4.802255267,4.002270457,4.465980993,4.218548706,4.779611682,4.935247571,4.811167868,4.774238863,4.720360559,5.00576825,4.618033045,4.856796504,4.298863562,3.703222544,5.10243138,4.615127871,4.619025579,3.874010006,3.941087526,4.237380158,4.374782157,5.115599286,5.187359992,4.016264529,5.050693231,4.696294343,4.919907323,4.450426072,4.528552566,3.987893828,4.331325435,3.860267595,4.08064061,4.850619425,4.74381653,3.887193803,5.107909612,4.022722894,4.906760747,4.285409617,4.873074932,4.282469459,4.755501853,4.111323495,4.167133091,3.996244108,3.941979553,3.967731186,4.605393583,3.889892078,3.975052332,4.441928277,3.853736218,4.59438134,4.344913693,4.547455999,4.35435342,4.187989391,4.248360257,4.613508079,4.596285187,3.947292111,4.512043535,4.880117346,4.406264541,3.846623689,3.889415133,5.176669839,4.49559284,4.372220817,4.421620533,4.098604835,4.621717837,4.398712914,4.277181374,4.283040185,4.517678835,5.022221317
C21orf91,3.406169283,4.104068226,3.203483089,2.909542715,4.074351294,3.4983913,3.849308762,3.075190314,2.800102639,2.77511377,2.661681202,3.76814197,3.916027524,3.131112019,3.297382198,2.957115975,3.238924398,2.938248148,1.605873566,1.164979311,4.332464481,3.724639359,1.620398731,2.167229454,3.607791902,3.236844639,1.983568257,0.774249407,2.120816395,2.338338835,3.247365512,3.123765507,2.074916402,3.270454189,3.28467699,3.602136151,4.144495102,2.595694607,3.086410139,3.289716448,4.425425735,1.591918729,3.289096702,3.462746007,3.624486966,2.854693878,1.200064862,2.245982361,4.562248531,1.98728448,3.462091593,1.265076777,3.69841853,2.739480903,1.742092468,3.150689643,1.419808529,1.300650908,3.294223723,2.478428266,2.331017236,0.971442389,3.277969874,3.10611377,4.565913949,3.736539936,4.044656404,2.627303327,3.303123168,3.770036139,0.527070336,3.662820736,3.623258199,4.22078653,3.111699072,2.728464765,5.510404982,4.07977916,2.437946776,3.17841189,4.445117507,2.890310491,3.321610667,3.209094597,1.692025402,3.898750108,3.620222759,2.292575635,2.615698782,3.112900262,1.029205495,2.785006431,1.9202933,3.406672716,2.865978183,1.209266193,4.073357537,3.81435559,3.787348876,3.742135595,4.695325744,3.441961466,2.547844628,2.997798211,2.372840689,3.025400941,1.493032418,1.412185359,2.349308656,3.549435068,3.076045954,0.907890518,4.371008164,3.135863165,3.577259622,2.39330636,3.252567042,2.867066181,1.684728987,0.947105052
CACNA1E,2.605992056,0.650121176,0.664573859,0.738205779,0.499373945,2.223607895,0.750520755,0.411751629,0.614097305,1.974822961,0.714575239,1.231493851,1.653289362,1.148088083,2.141759747,0.409798228,0.267116262,1.132247798,0.703455127,0.236706902,0.634128558,1.795018813,0.648281355,1.048724443,2.817868802,1.7554431,1.563646269,0.443182267,0.548337976,0.635800817,0.659924558,2.019630756,0.623305028,1.650075209,1.543347399,0.516317779,2.616828167,1.260567694,2.624919711,1.061499727,1.078951341,1.63691458,0.800164779,0.481298942,2.725108544,0.767231037,0.240131118,0.655260226,1.554294143,1.148999163,3.072328792,1.035201596,1.096464275,0.883933562,0.193077822,0.518132236,0.200378798,0.431248532,0.999350641,0.810977717,1.148738913,0.731530837,0.33571191,0.378400642,0.706817847,0.279887255,0.753946772,0.696795088,2.625387397,0.638120188,0.433707277,1.690953397,0.863542051,1.536749206,0.317535622,0.836408932,2.718810943,0.65672517,2.762242497,1.216547989,1.930661653,2.014141015,0.974822961,1.000937447,0.103128316,1.558365607,1.948189658,0.245982361,1.112700133,2.175492665,0.38835488,0.446679711,0.129217064,0.600174586,1.48207382,0.382058509,2.194717463,0.563646269,0.335254565,2.578359104,1.207143205,0.770617647,1.136060107,3.177104553,0.678522677,1.149909668,0.88041126,1.773025765,0.675635301,0.894216313,2.370805956,0.260146127,1.16304782,2.005795193,3.10440376,0.275364696,1.431462503,1.809784846,2.272441301,1.625691311
CADM2,6.052781043,1.944895918,2.349195406,4.139903286,0.72334012,5.253698127,4.597388149,2.174725988,3.470914246,4.298804923,5.458536214,5.144947772,3.943058639,3.805994025,6.450825242,2.816333464,3.665529211,2.270439238,4.423241996,4.669253587,3.359872525,6.054939619,1.435041797,3.655786862,3.290616082,4.278207827,5.88527906,4.059026411,4.398069849,3.452555901,4.72842667,4.276794405,3.552881164,4.68108939,5.031624569,4.505935378,5.917610768,4.315754597,4.934308905,3.213347282,5.443613281,2.178555307,3.973152038,3.391204057,5.155567104,4.324032894,4.795424101,4.960386599,4.107168941,5.193077822,6.832745737,1.789562336,4.433039555,5.286178846,2.095350603,4.756057214,5.224148349,4.060168468,3.539208451,3.797998656,4.632995197,3.882447416,6.057053802,3.609967664,2.189255274,4.091344405,3.905360528,3.234623941,8.326447465,4.28251394,4.53425463,5.238591991,3.707944375,6.007040726,0.963917962,6.516708584,2.669888496,5.739489004,5.640727923,2.875268936,4.381933962,5.285564975,3.417069366,4.989297986,4.371293996,1.01306915,5.031995018,4.118251736,5.166611014,4.142446115,5.318494004,2.451303441,5.804482131,3.613449143,5.315667662,4.752432834,5.408749218,4.552364774,2.601339958,7.452940485,1.133168933,2.737903041,4.992641555,5.185704035,3.23676812,2.571094276,3.020111005,3.070303451,2.857901396,4.063157759,4.492891463,3.458539495,4.43229802,4.604249277,6.946618584,4.796083749,5.404310504,3.876497301,3.239810443,5.298845238
CAMK4,1.753903997,1.375956902,0.400975044,0.842214554,1.314754522,2.45777813,1.671655699,0.40958102,1.113300436,2.017138009,3.269975679,1.467696836,1.940655398,1.438878329,2.467018572,1.060877473,1.65200456,1.258639521,1.196355243,0.621430668,1.583759754,1.806530289,1.21350282,0.877116001,1.580772607,1.10400111,1.156267163,1.730183438,1.230264508,1.892352165,0.726831217,1.639695233,0.830660974,2.279976373,2.752598749,1.360757558,2.395035372,1.636172167,2.150462194,1.407515912,1.846393021,1.606063145,1.645517218,0.830985412,2.861895829,0.75411786,1.636264989,1.68755345,1.917584514,1.083655897,2.737643502,1.123997204,1.318056482,1.368768349,0.723514876,0.158337027,0.905427923,1.010636636,1.231739594,0.874364191,2.761051189,0.56832402,2.022261272,0.621243098,2.316551262,2.09065022,1.011424075,0.502432447,1.956502778,0.787516048,1.370610693,1.588756604,1.674731809,1.53116933,0.689656994,1.835641165,1.888343865,1.620398731,2.173319354,1.01834931,2.66698377,1.910924497,1.396707521,1.147111287,1.632687002,0.990083536,0.921436331,1.287354085,1.501056924,1.978561749,1.088141597,0.889395662,1.647360565,0.6296597,1.11789448,0.946506299,2.769412078,0.740452698,0.484911487,0.841329095,1.425298161,1.85083942,2.474669659,2.653082953,1.189033824,1.530120696,0.442439294,2.099530865,0.912496582,0.444030911,1.166265537,0.659741927,0.746140751,2.117163075,2.203044503,1.839838686,2.337511299,0.830417598,1.000360629,2.078609835
